"VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NINCR","Net Increment","FIN","Finland","2018","2018","M3","Cubic metres","3","Thousands",,,91879.45,,
"NINCR","Net Increment","FIN","Finland","2019","2019","M3","Cubic metres","3","Thousands",,,91879.45,,
"NINCR","Net Increment","FIN","Finland","2020","2020","M3","Cubic metres","3","Thousands",,,91879.45,,
"NINCR","Net Increment","NOR","Norway","1990","1990","M3","Cubic metres","3","Thousands",,,23183,,
"NINCR","Net Increment","NOR","Norway","1995","1995","M3","Cubic metres","3","Thousands",,,24068,,
"NINCR","Net Increment","NOR","Norway","2000","2000","M3","Cubic metres","3","Thousands",,,26176,,
"NINCR","Net Increment","NOR","Norway","2005","2005","M3","Cubic metres","3","Thousands",,,27388,,
"NINCR","Net Increment","NOR","Norway","2006","2006","M3","Cubic metres","3","Thousands",,,26812,,
"NINCR","Net Increment","NOR","Norway","2007","2007","M3","Cubic metres","3","Thousands",,,25659,,
"NINCR","Net Increment","NOR","Norway","2008","2008","M3","Cubic metres","3","Thousands",,,25342,,
"NINCR","Net Increment","NOR","Norway","2009","2009","M3","Cubic metres","3","Thousands",,,25439,,
"NINCR","Net Increment","NOR","Norway","2010","2010","M3","Cubic metres","3","Thousands",,,25746,,
"NINCR","Net Increment","NOR","Norway","2011","2011","M3","Cubic metres","3","Thousands",,,26048,,
"NINCR","Net Increment","NOR","Norway","2012","2012","M3","Cubic metres","3","Thousands",,,26349,,
"NINCR","Net Increment","NOR","Norway","2013","2013","M3","Cubic metres","3","Thousands",,,26523,,
"NINCR","Net Increment","NOR","Norway","2014","2014","M3","Cubic metres","3","Thousands",,,26697,,
"NINCR","Net Increment","NOR","Norway","2015","2015","M3","Cubic metres","3","Thousands",,,25618,,
"NINCR","Net Increment","NOR","Norway","2016","2016","M3","Cubic metres","3","Thousands",,,25618,,
"NINCR","Net Increment","NOR","Norway","2017","2017","M3","Cubic metres","3","Thousands",,,25618,,
"NINCR","Net Increment","NOR","Norway","2018","2018","M3","Cubic metres","3","Thousands",,,24910,,
"NINCR","Net Increment","NOR","Norway","2019","2019","M3","Cubic metres","3","Thousands",,,24044,,
"NINCR","Net Increment","NOR","Norway","2020","2020","M3","Cubic metres","3","Thousands",,,23017,,
"NINCR","Net Increment","CHL","Chile","1990","1990","M3","Cubic metres","3","Thousands",,,74485.89,,
"NINCR","Net Increment","CHL","Chile","2000","2000","M3","Cubic metres","3","Thousands",,,75750.11,,
"NINCR","Net Increment","CHL","Chile","2005","2005","M3","Cubic metres","3","Thousands",,,83667.261,,
"NINCR","Net Increment","CHL","Chile","2009","2009","M3","Cubic metres","3","Thousands",,,88697.83,,
"NINCR","Net Increment","CHL","Chile","2012","2012","M3","Cubic metres","3","Thousands",,,90758,,
"NINCR","Net Increment","SVN","Slovenia","1990","1990","M3","Cubic metres","3","Thousands",,,5272.074,,
"NINCR","Net Increment","SVN","Slovenia","2000","2000","M3","Cubic metres","3","Thousands",,,9643,,
"NINCR","Net Increment","SVN","Slovenia","2005","2005","M3","Cubic metres","3","Thousands",,,9721,,
"NINCR","Net Increment","SVN","Slovenia","2006","2006","M3","Cubic metres","3","Thousands",,,9738,,
"NINCR","Net Increment","SVN","Slovenia","2007","2007","M3","Cubic metres","3","Thousands",,,9754,,
"NINCR","Net Increment","SVN","Slovenia","2008","2008","M3","Cubic metres","3","Thousands",,,9769,,
"NINCR","Net Increment","SVN","Slovenia","2009","2009","M3","Cubic metres","3","Thousands",,,9785,,
"NINCR","Net Increment","SVN","Slovenia","2018","2018","M3","Cubic metres","3","Thousands",,,8565,,
"NINCR","Net Increment","DEU","Germany","1993","1993","M3","Cubic metres","3","Thousands",,,116719.069,,
"NINCR","Net Increment","DEU","Germany","1994","1994","M3","Cubic metres","3","Thousands",,,117033.541,,
"NINCR","Net Increment","DEU","Germany","1995","1995","M3","Cubic metres","3","Thousands",,,117350.971,,
"NINCR","Net Increment","DEU","Germany","1996","1996","M3","Cubic metres","3","Thousands",,,117665.292,,
"NINCR","Net Increment","DEU","Germany","1997","1997","M3","Cubic metres","3","Thousands",,,117947.869,,
"NINCR","Net Increment","DEU","Germany","1998","1998","M3","Cubic metres","3","Thousands",,,118218.697,,
"NINCR","Net Increment","DEU","Germany","1999","1999","M3","Cubic metres","3","Thousands",,,118486.243,,
"NINCR","Net Increment","DEU","Germany","2000","2000","M3","Cubic metres","3","Thousands",,,118760.554,,
"NINCR","Net Increment","DEU","Germany","2001","2001","M3","Cubic metres","3","Thousands",,,119024.632,,
"NINCR","Net Increment","DEU","Germany","2002","2002","M3","Cubic metres","3","Thousands",,,116131.011,,
"NINCR","Net Increment","DEU","Germany","2003","2003","M3","Cubic metres","3","Thousands",,,115944.574,,
"NINCR","Net Increment","DEU","Germany","2004","2004","M3","Cubic metres","3","Thousands",,,115701.013,,
"NINCR","Net Increment","DEU","Germany","2005","2005","M3","Cubic metres","3","Thousands",,,115368.246,,
"NINCR","Net Increment","DEU","Germany","2006","2006","M3","Cubic metres","3","Thousands",,,115125.677,,
"NINCR","Net Increment","DEU","Germany","2007","2007","M3","Cubic metres","3","Thousands",,,114954.251,,
"NINCR","Net Increment","DEU","Germany","2008","2008","M3","Cubic metres","3","Thousands",,,114754.209,,
"NINCR","Net Increment","DEU","Germany","2009","2009","M3","Cubic metres","3","Thousands",,,114551.339,,
