Entity,Code,Year,Wheat yield
Bangladesh,BGD,2002,2.1643999
Bangladesh,BGD,2003,2.1327
Bangladesh,BGD,2004,1.9526999
Bangladesh,BGD,2005,1.7478
Bangladesh,BGD,2006,1.5344
Bangladesh,BGD,2007,1.8470999
Bangladesh,BGD,2008,2.1753
Bangladesh,BGD,2009,2.1516
Bangladesh,BGD,2010,2.3959
Bangladesh,BGD,2011,2.6011999
Bangladesh,BGD,2012,2.7789
Bangladesh,BGD,2013,3.0138
Bangladesh,BGD,2014,3.0319
Bangladesh,BGD,2015,3.086
Bangladesh,BGD,2016,3.031
Bangladesh,BGD,2017,3.1576
Bangladesh,BGD,2018,3.1302
Bangladesh,BGD,2019,3.0779998
Bangladesh,BGD,2020,3.097
Bangladesh,BGD,2021,3.2996
Belarus,BLR,1992,2.7983
Belarus,BLR,1993,2.6826
Belarus,BLR,1994,2.2802
Belarus,BLR,1995,2.4791
Belarus,BLR,1996,2.1989
Belarus,BLR,1997,2.5132
Belarus,BLR,1998,2.1347
Belarus,BLR,1999,1.7321999
Belarus,BLR,2000,2.1367
Belarus,BLR,2001,2.1255
Belarus,BLR,2002,2.6919
Belarus,BLR,2003,2.5082
Belarus,BLR,2004,3.304
Belarus,BLR,2005,3.2812
Belarus,BLR,2006,2.8191
Belarus,BLR,2007,3.2770998
Belarus,BLR,2008,3.9752
Belarus,BLR,2009,3.5428
Belarus,BLR,2010,2.8851
Belarus,BLR,2011,3.3088
Belarus,BLR,2012,3.5821998
Belarus,BLR,2013,3.0609999
Belarus,BLR,2014,3.9424
Belarus,BLR,2015,3.9622998
Belarus,BLR,2016,3.2937999
Belarus,BLR,2017,3.6539998
Belarus,BLR,2018,2.7496
Belarus,BLR,2019,3.3274
Belarus,BLR,2020,3.9413
Belarus,BLR,2021,3.3609
Belgium,BEL,1850,1.0500001
Belgium,BEL,1911,2.53
Belgium,BEL,1934,2.7700002
Belgium,BEL,1950,3.22
Belgium,BEL,1978,4.82
Belgium,BEL,2000,7.9198
Belgium,BEL,2001,8.0475
Belgium,BEL,2002,8.2757
Belgium,BEL,2003,8.5786
Belgium,BEL,2004,8.980599
Belgium,BEL,2005,8.2733
Belgium,BEL,2006,8.2549
Belgium,BEL,2007,7.8908
Belgium,BEL,2008,8.7585
Belgium,BEL,2009,9.465199
Belgium,BEL,2010,8.8272
Belgium,BEL,2011,8.4046
Belgium,BEL,2012,8.4522
Belgium,BEL,2013,8.934899
Belgium,BEL,2014,9.4129
Belgium,BEL,2015,10.0152
Belgium,BEL,2016,6.7871
Belgium,BEL,2017,8.6174
Belgium,BEL,2018,8.4923
Belgium,BEL,2019,9.3364
Belgium,BEL,2020,8.9463
Belgium,BEL,2021,7.7883997
Belgium-Luxembourg (FAO),,1961,3.7115998
Belgium-Luxembourg (FAO),,1962,4.1868
Belgium-Luxembourg (FAO),,1963,4.0814
Belgium-Luxembourg (FAO),,1964,4.3638
Belgium-Luxembourg (FAO),,1965,3.9701
Belgium-Luxembourg (FAO),,1966,2.6473
Belgium-Luxembourg (FAO),,1967,4.2594
Belgium-Luxembourg (FAO),,1968,4.0839
Belgium-Luxembourg (FAO),,1969,3.8305998
Belgium-Luxembourg (FAO),,1970,3.8481998
Belgium-Luxembourg (FAO),,1971,4.4848
Belgium-Luxembourg (FAO),,1972,4.4206
Belgium-Luxembourg (FAO),,1973,4.9497
Belgium-Luxembourg (FAO),,1974,5.4311
Belgium-Luxembourg (FAO),,1975,3.8018
Belgium-Luxembourg (FAO),,1976,4.4325
Belgium-Luxembourg (FAO),,1977,4.1043997
Belgium-Luxembourg (FAO),,1978,5.2535
Belgium-Luxembourg (FAO),,1979,5.1303997
Belgium-Luxembourg (FAO),,1980,4.6131
Belgium-Luxembourg (FAO),,1981,5.349
Belgium-Luxembourg (FAO),,1982,5.8090997
Belgium-Luxembourg (FAO),,1983,5.2262
Belgium-Luxembourg (FAO),,1984,6.8436
Belgium-Luxembourg (FAO),,1985,6.2521996
Belgium-Luxembourg (FAO),,1986,6.7404
Belgium-Luxembourg (FAO),,1987,5.7795997
Belgium-Luxembourg (FAO),,1988,6.5242
Belgium-Luxembourg (FAO),,1989,6.7441998
Belgium-Luxembourg (FAO),,1990,6.0339
Belgium-Luxembourg (FAO),,1991,6.6884
Belgium-Luxembourg (FAO),,1992,6.5309
Belgium-Luxembourg (FAO),,1993,7.1303
Belgium-Luxembourg (FAO),,1994,7.3293996
Belgium-Luxembourg (FAO),,1995,7.0119
Belgium-Luxembourg (FAO),,1996,8.9184
Belgium-Luxembourg (FAO),,1997,7.9336996
Belgium-Luxembourg (FAO),,1998,8.2523
Belgium-Luxembourg (FAO),,1999,8.0957
Bhutan,BTN,1961,1.0203999
Bhutan,BTN,1962,1.02
Bhutan,BTN,1963,1.0196
Bhutan,BTN,1964,1.0192
Bhutan,BTN,1965,1.0188999
Bhutan,BTN,1966,1.0181999
Bhutan,BTN,1967,1.0174999
Bhutan,BTN,1968,1.0169
Bhutan,BTN,1969,1.0164
Bhutan,BTN,1970,1.0159
Bhutan,BTN,1971,1.0153999
Bhutan,BTN,1972,1.0149
Bhutan,BTN,1973,1.0145
Bhutan,BTN,1974,1.0141
Bhutan,BTN,1975,1.0137
Bhutan,BTN,1976,1.0133
Bhutan,BTN,1977,1
Bhutan,BTN,1978,1
Bhutan,BTN,1979,1
Bhutan,BTN,1980,1
Bhutan,BTN,1981,1.0941
Bhutan,BTN,1982,1.0526
Bhutan,BTN,1983,1.1
Bhutan,BTN,1984,1.1366
Bhutan,BTN,1985,1
Bhutan,BTN,1986,0.9167
Bhutan,BTN,1987,0.79999995
Bhutan,BTN,1988,0.6396
Bhutan,BTN,1989,0.6386
Bhutan,BTN,1990,0.76919997
Bhutan,BTN,1991,0.8333
Bhutan,BTN,1992,0.9091
Bhutan,BTN,1993,1.1667
Bhutan,BTN,1994,1.25
Bhutan,BTN,1995,1.3
Bhutan,BTN,1996,1.4167
Bhutan,BTN,1997,1.5385
Bhutan,BTN,1998,1.5385
Bhutan,BTN,1999,1.5385
Bhutan,BTN,2000,0.9457
Bhutan,BTN,2001,1
Bhutan,BTN,2002,1.1269
Bhutan,BTN,2003,1.4239
Bhutan,BTN,2004,1.3656
Bhutan,BTN,2005,1.2753999
Bhutan,BTN,2006,1.3481
Bhutan,BTN,2007,1.2921
Bhutan,BTN,2008,1.7655
Bhutan,BTN,2009,1.4370999
Bhutan,BTN,2010,2.1636999
Bhutan,BTN,2011,2.6685998
Bhutan,BTN,2012,2.2470999
Bhutan,BTN,2013,2.3392
Bhutan,BTN,2014,2.2340999
Bhutan,BTN,2015,1.9016
Bhutan,BTN,2016,1.6751
Bhutan,BTN,2017,1.8237
Bhutan,BTN,2018,1.2677
Bhutan,BTN,2019,1.313
Bhutan,BTN,2020,1.6321
Bhutan,BTN,2021,1.2623999
Bolivia,BOL,1961,0.5625
Bolivia,BOL,1962,0.5
Bolivia,BOL,1963,0.5189
Bolivia,BOL,1964,0.5229
Bolivia,BOL,1965,0.87299997
Bolivia,BOL,1966,0.55
Bolivia,BOL,1967,0.59999996
Bolivia,BOL,1968,0.59999996
Bolivia,BOL,1969,0.6954
Bolivia,BOL,1970,0.7
Bolivia,BOL,1971,0.7862
Bolivia,BOL,1972,0.8333
Bolivia,BOL,1973,0.8278
Bolivia,BOL,1974,0.84889996
Bolivia,BOL,1975,0.8034
Bolivia,BOL,1976,0.8639
Bolivia,BOL,1977,0.653
Bolivia,BOL,1978,0.64559996
Bolivia,BOL,1979,0.69089997
Bolivia,BOL,1980,0.5992
Bolivia,BOL,1981,0.6943
Bolivia,BOL,1982,0.6845
Bolivia,BOL,1983,0.6045
Bolivia,BOL,1984,0.79359996
Bolivia,BOL,1985,0.74149996
Bolivia,BOL,1986,0.7642
Bolivia,BOL,1987,0.80789995
Bolivia,BOL,1988,0.76699996
Bolivia,BOL,1989,0.69619995
Bolivia,BOL,1990,0.648
Bolivia,BOL,1991,0.9339
Bolivia,BOL,1992,0.8088
Bolivia,BOL,1993,1.032
Bolivia,BOL,1994,0.75189996
Bolivia,BOL,1995,0.97459996
Bolivia,BOL,1996,0.74899995
Bolivia,BOL,1997,1.0641
Bolivia,BOL,1998,0.90419996
Bolivia,BOL,1999,0.8677
Bolivia,BOL,2000,0.84919995
Bolivia,BOL,2001,0.98899996
Bolivia,BOL,2002,0.885
Bolivia,BOL,2003,0.9878
Bolivia,BOL,2004,1.0665
Bolivia,BOL,2005,1.0741
Bolivia,BOL,2006,1.1113
Bolivia,BOL,2007,0.921
Bolivia,BOL,2008,1.2931
Bolivia,BOL,2009,1.2861999
Bolivia,BOL,2010,1.392
Bolivia,BOL,2011,0.97309995
Bolivia,BOL,2012,0.91859996
Bolivia,BOL,2013,1.1166999
Bolivia,BOL,2014,1.0652
Bolivia,BOL,2015,1.7207999
Bolivia,BOL,2016,1.4333999
Bolivia,BOL,2017,0.88479996
Bolivia,BOL,2018,1.5116999
Bolivia,BOL,2019,1.1992999
Bolivia,BOL,2020,1.522
Bolivia,BOL,2021,1.6745
Bosnia and Herzegovina,BIH,1992,3.3999999
Bosnia and Herzegovina,BIH,1993,3.2612998
Bosnia and Herzegovina,BIH,1994,3.4778
Bosnia and Herzegovina,BIH,1995,3.4106998
Bosnia and Herzegovina,BIH,1996,3.0126998
Bosnia and Herzegovina,BIH,1997,3.0193
Bosnia and Herzegovina,BIH,1998,3.2113
Bosnia and Herzegovina,BIH,1999,2.7163
Bosnia and Herzegovina,BIH,2000,3.2289999
Bosnia and Herzegovina,BIH,2001,2.4263
Bosnia and Herzegovina,BIH,2002,3.0026
Bosnia and Herzegovina,BIH,2003,2.2617
Bosnia and Herzegovina,BIH,2004,3.6711
Bosnia and Herzegovina,BIH,2005,3.0568
Bosnia and Herzegovina,BIH,2006,3.1697998
Bosnia and Herzegovina,BIH,2007,3.4759998
Bosnia and Herzegovina,BIH,2008,3.7354
Bosnia and Herzegovina,BIH,2009,3.7751
Bosnia and Herzegovina,BIH,2010,2.6620998
Bosnia and Herzegovina,BIH,2011,3.596
Bosnia and Herzegovina,BIH,2012,3.7082
Bosnia and Herzegovina,BIH,2013,3.9206
Bosnia and Herzegovina,BIH,2014,2.8639998
Bosnia and Herzegovina,BIH,2015,3.5263
Bosnia and Herzegovina,BIH,2016,4.2945
Bosnia and Herzegovina,BIH,2017,4.174
Bosnia and Herzegovina,BIH,2018,4.0196
Bosnia and Herzegovina,BIH,2019,3.8392
Bosnia and Herzegovina,BIH,2020,4.6029
Bosnia and Herzegovina,BIH,2021,4.7888
Botswana,BWA,1961,2.5
Botswana,BWA,1962,2.5
Botswana,BWA,1963,2.5
Botswana,BWA,1964,2.5
Botswana,BWA,1965,2.5
Botswana,BWA,1966,2.3683999
Botswana,BWA,1967,2.3683999
Botswana,BWA,1968,2.3841999
Botswana,BWA,1969,2.2367
Botswana,BWA,1970,1.8946999
Botswana,BWA,1971,2.5
Botswana,BWA,1972,2.5
Botswana,BWA,1973,2.0679998
Botswana,BWA,1974,2.037
Botswana,BWA,1975,2.037
Botswana,BWA,1976,2.1111
Botswana,BWA,1977,2
Botswana,BWA,1978,2
Botswana,BWA,1979,2
Botswana,BWA,1980,2
Botswana,BWA,1981,2
Botswana,BWA,1982,2
Botswana,BWA,1983,2
Botswana,BWA,1984,2
Botswana,BWA,1985,2
Botswana,BWA,1986,2
Botswana,BWA,1987,2
Botswana,BWA,1988,2
Botswana,BWA,1989,2
Botswana,BWA,1990,2.6178
Botswana,BWA,1991,2.2268
Botswana,BWA,1992,2.1474
Botswana,BWA,1993,2.0681
Botswana,BWA,1994,1.9886999
Botswana,BWA,1995,1.9093
Botswana,BWA,1996,1.8929
Botswana,BWA,1997,1.7218
Botswana,BWA,1998,1.6667
Botswana,BWA,1999,1.6322999
Botswana,BWA,2000,1.5862
Botswana,BWA,2001,1.5713999
Botswana,BWA,2002,1.4548999
Botswana,BWA,2003,1.3665
Botswana,BWA,2004,1.2686
Botswana,BWA,2005,1.1611999
Botswana,BWA,2006,1.0455999
Botswana,BWA,2007,0.9
Botswana,BWA,2008,0.79999995
Botswana,BWA,2018,1.3319
Botswana,BWA,2019,0.6081
Botswana,BWA,2020,1.3615
Botswana,BWA,2021,1.5022999
Brazil,BRA,1961,0.533
Brazil,BRA,1962,0.94909996
Brazil,BRA,1963,0.49449998
Brazil,BRA,1964,0.87649995
Brazil,BRA,1965,0.7636
Brazil,BRA,1966,0.8573
Brazil,BRA,1967,0.7574
Brazil,BRA,1968,0.8825
Brazil,BRA,1969,0.9762
Brazil,BRA,1970,0.97309995
Brazil,BRA,1971,0.8865
Brazil,BRA,1972,0.42369998
Brazil,BRA,1973,1.1043999
Brazil,BRA,1974,1.1567999
Brazil,BRA,1975,0.61
Brazil,BRA,1976,0.9084
Brazil,BRA,1977,0.6552
Brazil,BRA,1978,0.9572
Brazil,BRA,1979,0.76409996
Brazil,BRA,1980,0.8653
Brazil,BRA,1981,1.1508
Brazil,BRA,1982,0.64599997
Brazil,BRA,1983,1.1903
Brazil,BRA,1984,1.1387
Brazil,BRA,1985,1.614
Brazil,BRA,1986,1.4466
Brazil,BRA,1987,1.7653999
Brazil,BRA,1988,1.6528
Brazil,BRA,1989,1.6925
Brazil,BRA,1990,1.1539999
Brazil,BRA,1991,1.4232
Brazil,BRA,1992,1.4295
Brazil,BRA,1993,1.4825
Brazil,BRA,1994,1.5540999
Brazil,BRA,1995,1.5419999
Brazil,BRA,1996,1.8334
Brazil,BRA,1997,1.6358999
Brazil,BRA,1998,1.6111
Brazil,BRA,1999,1.9698999
Brazil,BRA,2000,1.5156
Brazil,BRA,2001,1.9488
Brazil,BRA,2002,1.4754
Brazil,BRA,2003,2.4034998
Brazil,BRA,2004,2.0728
Brazil,BRA,2005,1.9734999
Brazil,BRA,2006,1.5927
Brazil,BRA,2007,2.2199
Brazil,BRA,2008,2.5497
Brazil,BRA,2009,2.0802
Brazil,BRA,2010,2.8288
Brazil,BRA,2011,2.6601999
Brazil,BRA,2012,2.31
Brazil,BRA,2013,2.7491
Brazil,BRA,2014,2.2087998
Brazil,BRA,2015,2.2278
Brazil,BRA,2016,3.1550999
Brazil,BRA,2017,2.279
Brazil,BRA,2018,2.6292
Brazil,BRA,2019,2.6578
Brazil,BRA,2020,2.6073
Brazil,BRA,2021,2.8632
Bulgaria,BGR,1911,0.62
Bulgaria,BGR,1934,0.92
Bulgaria,BGR,1950,1.24
Bulgaria,BGR,1961,1.5416
Bulgaria,BGR,1962,1.6668999
Bulgaria,BGR,1963,1.592
Bulgaria,BGR,1964,1.7736
Bulgaria,BGR,1965,2.5486
Bulgaria,BGR,1966,2.7958999
Bulgaria,BGR,1967,3.0579998
Bulgaria,BGR,1968,2.4048
Bulgaria,BGR,1969,2.4724998
Bulgaria,BGR,1970,2.9903
Bulgaria,BGR,1971,3.0542
Bulgaria,BGR,1972,3.7278998
Bulgaria,BGR,1973,3.4886
Bulgaria,BGR,1974,3.3562999
Bulgaria,BGR,1975,3.2851999
Bulgaria,BGR,1976,3.824
Bulgaria,BGR,1977,3.7177
Bulgaria,BGR,1978,3.708
Bulgaria,BGR,1979,3.5033998
Bulgaria,BGR,1980,3.975
Bulgaria,BGR,1981,4.3034997
Bulgaria,BGR,1982,4.6368
Bulgaria,BGR,1983,3.1992998
Bulgaria,BGR,1984,4.2931
Bulgaria,BGR,1985,2.8748999
Bulgaria,BGR,1986,3.8399
Bulgaria,BGR,1987,3.8221
Bulgaria,BGR,1988,4.0144
Bulgaria,BGR,1989,4.7661
Bulgaria,BGR,1990,4.5513997
Bulgaria,BGR,1991,3.748
Bulgaria,BGR,1992,3.1071
Bulgaria,BGR,1993,2.858
Bulgaria,BGR,1994,2.8446999
Bulgaria,BGR,1995,2.9085
Bulgaria,BGR,1996,1.8817999
Bulgaria,BGR,1997,2.9501998
Bulgaria,BGR,1998,2.8058
Bulgaria,BGR,1999,2.7352
Bulgaria,BGR,2000,2.8421
Bulgaria,BGR,2001,3.0081
Bulgaria,BGR,2002,3.0123
Bulgaria,BGR,2003,2.3827999
Bulgaria,BGR,2004,3.81
Bulgaria,BGR,2005,3.1567
Bulgaria,BGR,2006,3.4025998
Bulgaria,BGR,2007,2.1973
Bulgaria,BGR,2008,4.1674
Bulgaria,BGR,2009,3.1873
Bulgaria,BGR,2010,3.6185
Bulgaria,BGR,2011,3.9197
Bulgaria,BGR,2012,3.7596
Bulgaria,BGR,2013,4.1885
Bulgaria,BGR,2014,4.2172
Bulgaria,BGR,2015,4.5316
Bulgaria,BGR,2016,4.7483
Bulgaria,BGR,2017,5.3582997
Bulgaria,BGR,2018,4.9129
Bulgaria,BGR,2019,5.2721996
Bulgaria,BGR,2020,4.0393
Bulgaria,BGR,2021,6.0878
Burundi,BDI,1961,0.44439998
Burundi,BDI,1962,0.7143
Burundi,BDI,1963,0.6981
Burundi,BDI,1964,0.6491
Burundi,BDI,1965,0.6721
Burundi,BDI,1966,0.6774
Burundi,BDI,1967,0.6885
Burundi,BDI,1968,0.784
Burundi,BDI,1969,0.54609996
Burundi,BDI,1970,0.5805
Burundi,BDI,1971,0.6157
Burundi,BDI,1972,0.54109997
Burundi,BDI,1973,0.7069
Burundi,BDI,1974,0.5212
Burundi,BDI,1975,0.6466
Burundi,BDI,1976,0.7624
Burundi,BDI,1977,0.79999995
Burundi,BDI,1978,0.5484
Burundi,BDI,1979,0.76669997
Burundi,BDI,1980,0.6656
Burundi,BDI,1981,0.63049996
Burundi,BDI,1982,0.59999996
Burundi,BDI,1983,0.59999996
Burundi,BDI,1984,0.8889
Burundi,BDI,1985,0.482
Burundi,BDI,1986,1.0833
Burundi,BDI,1987,1.1080999
Burundi,BDI,1988,0.7378
Burundi,BDI,1989,0.81769997
Burundi,BDI,1990,0.7478
Burundi,BDI,1991,0.7333
Burundi,BDI,1992,0.71199995
Burundi,BDI,1993,0.7787
Burundi,BDI,1994,0.8824
Burundi,BDI,1995,0.74399996
Burundi,BDI,1996,0.7755
Burundi,BDI,1997,0.77739996
Burundi,BDI,1998,0.81479996
Burundi,BDI,1999,0.70849997
Burundi,BDI,2000,0.6774
Burundi,BDI,2001,0.8667
Burundi,BDI,2002,0.829
Burundi,BDI,2003,0.7895
Burundi,BDI,2004,0.8326
Burundi,BDI,2005,0.7387
Burundi,BDI,2006,0.8007
Burundi,BDI,2007,0.8407
Burundi,BDI,2008,0.84309995
Burundi,BDI,2009,0.8583
Burundi,BDI,2010,0.7317
Burundi,BDI,2011,0.69729996
Burundi,BDI,2012,0.4448
Burundi,BDI,2013,0.7276
Burundi,BDI,2014,0.57629997
Burundi,BDI,2015,0.68329996
Burundi,BDI,2016,0.3861
Burundi,BDI,2017,0.39819998
Burundi,BDI,2018,1.4092
Burundi,BDI,2019,0.64019996
Burundi,BDI,2020,0.715
Burundi,BDI,2021,0.7213
Cameroon,CMR,1976,0.4933
Cameroon,CMR,1977,0.31399998
Cameroon,CMR,1978,0.5
Cameroon,CMR,1979,0.8667
Cameroon,CMR,1980,0.7931
Cameroon,CMR,1981,0.7931
Cameroon,CMR,1982,1.4706
Cameroon,CMR,1983,1.7778
Cameroon,CMR,1984,1
Cameroon,CMR,1985,1.4246
Cameroon,CMR,1986,1.3333
Cameroon,CMR,1987,1.3333
Cameroon,CMR,1988,1.3333
Cameroon,CMR,1989,1.3333
Cameroon,CMR,1990,1.5
Cameroon,CMR,1991,1.3038
Cameroon,CMR,1992,1.3051
Cameroon,CMR,1993,1.3062999
Cameroon,CMR,1994,1.3086
Cameroon,CMR,1995,1.3198
Cameroon,CMR,1996,1.3333
Cameroon,CMR,1997,1.333
Cameroon,CMR,1998,1.3341
Cameroon,CMR,1999,1.3352
Cameroon,CMR,2000,1.3362
Cameroon,CMR,2001,1.3373
Cameroon,CMR,2002,1.3384
Cameroon,CMR,2003,1.3395
Cameroon,CMR,2004,1.3406999
Cameroon,CMR,2005,1.3418
Cameroon,CMR,2006,1.3428999
Cameroon,CMR,2007,1.3441
Cameroon,CMR,2008,1.3454
Cameroon,CMR,2009,1.3467
Cameroon,CMR,2010,1.3845999
Cameroon,CMR,2011,1.3971
Cameroon,CMR,2012,1.2307999
Cameroon,CMR,2013,1.2879
Cameroon,CMR,2014,1.3281
Cameroon,CMR,2015,1.3317
Cameroon,CMR,2016,1.3319
Cameroon,CMR,2017,1.3354
Cameroon,CMR,2018,1.3362
Cameroon,CMR,2019,1.336
Cameroon,CMR,2020,1.3363
Cameroon,CMR,2021,1.3366
Canada,CAN,1961,0.7529
Canada,CAN,1962,1.4182999
Canada,CAN,1963,1.7651
Canada,CAN,1964,1.3604
Canada,CAN,1965,1.5432
Canada,CAN,1966,1.8738999
Canada,CAN,1967,1.3239
Canada,CAN,1968,1.4855
Canada,CAN,1969,1.8083999
Canada,CAN,1970,1.7864
Canada,CAN,1971,1.8350999
Canada,CAN,1972,1.6798999
Canada,CAN,1973,1.6876
Canada,CAN,1974,1.4884
Canada,CAN,1975,1.8019999
Canada,CAN,1976,2.0963
Canada,CAN,1977,1.9632
Canada,CAN,1978,1.9986999
Canada,CAN,1979,1.6341
Canada,CAN,1980,1.7212
Canada,CAN,1981,1.9958999
Canada,CAN,1982,2.1336
Canada,CAN,1983,1.9345
Canada,CAN,1984,1.6099
Canada,CAN,1985,1.7665
Canada,CAN,1986,2.2052
Canada,CAN,1987,1.9279
Canada,CAN,1988,1.2293
Canada,CAN,1989,1.8075999
Canada,CAN,1990,2.2769
Canada,CAN,1991,2.2559
Canada,CAN,1992,2.1603
Canada,CAN,1993,2.2027
Canada,CAN,1994,2.1275
Canada,CAN,1995,2.2467
Canada,CAN,1996,2.4304
Canada,CAN,1997,2.1285
Canada,CAN,1998,2.2549999
Canada,CAN,1999,2.5971
Canada,CAN,2000,2.4445999
Canada,CAN,2001,1.9452
Canada,CAN,2002,1.8324
Canada,CAN,2003,2.2565
Canada,CAN,2004,2.6409
Canada,CAN,2005,2.7380998
Canada,CAN,2006,2.6095998
Canada,CAN,2007,2.3316998
Canada,CAN,2008,2.8574998
Canada,CAN,2009,2.7897
Canada,CAN,2010,2.8084998
Canada,CAN,2011,2.9568
Canada,CAN,2012,2.8743
Canada,CAN,2013,3.5979998
Canada,CAN,2014,3.0818
Canada,CAN,2015,2.8925
Canada,CAN,2016,3.5805
Canada,CAN,2017,3.3815
Canada,CAN,2018,3.2742
Canada,CAN,2019,3.3834
Canada,CAN,2020,3.5374
Canada,CAN,2021,2.4112
Central America (FAO),,1961,1.6383
Central America (FAO),,1962,1.8889999
Central America (FAO),,1963,2.027
Central America (FAO),,1964,2.6109
Central America (FAO),,1965,2.4575999
Central America (FAO),,1966,2.2005
Central America (FAO),,1967,2.6425
Central America (FAO),,1968,2.5739
Central America (FAO),,1969,2.7029
Central America (FAO),,1970,2.9499
Central America (FAO),,1971,2.8938
Central America (FAO),,1972,2.5727
Central America (FAO),,1973,3.1957998
Central America (FAO),,1974,3.4714
Central America (FAO),,1975,3.4793
Central America (FAO),,1976,3.6629
Central America (FAO),,1977,3.3304
Central America (FAO),,1978,3.5
Central America (FAO),,1979,3.773
Central America (FAO),,1980,3.7199
Central America (FAO),,1981,3.6411998
Central America (FAO),,1982,4.275
Central America (FAO),,1983,3.9643998
Central America (FAO),,1984,4.3073
Central America (FAO),,1985,4.2163997
Central America (FAO),,1986,3.9220998
Central America (FAO),,1987,4.4091
Central America (FAO),,1988,3.9573
Central America (FAO),,1989,3.7856
Central America (FAO),,1990,4.1719
Central America (FAO),,1991,4.0985
Central America (FAO),,1992,3.9243
Central America (FAO),,1993,4.0478997
Central America (FAO),,1994,4.2703
Central America (FAO),,1995,3.7055
Central America (FAO),,1996,4.1355
Central America (FAO),,1997,4.6882
Central America (FAO),,1998,4.1769
Central America (FAO),,1999,4.6014
Central America (FAO),,2000,4.9051
Central America (FAO),,2001,4.7483
Central America (FAO),,2002,5.0786
Central America (FAO),,2003,4.4723997
Central America (FAO),,2004,4.462
Central America (FAO),,2005,4.7325997
Central America (FAO),,2006,5.2096
Central America (FAO),,2007,5.0656
Central America (FAO),,2008,4.9995
Central America (FAO),,2009,4.9561
Central America (FAO),,2010,5.4002
Central America (FAO),,2011,5.4582
Central America (FAO),,2012,5.6338
Central America (FAO),,2013,5.2734
Central America (FAO),,2014,5.1758
Central America (FAO),,2015,4.514
Central America (FAO),,2016,5.3222
Central America (FAO),,2017,5.2788
Central America (FAO),,2018,5.415
Central America (FAO),,2019,5.5106997
Central America (FAO),,2020,5.3012
Central America (FAO),,2021,5.9702997
Central Asia (FAO),,1992,1.3719
Central Asia (FAO),,1993,0.99469995
Central Asia (FAO),,1994,0.8639
Central Asia (FAO),,1995,0.77889997
Central Asia (FAO),,1996,0.8702
Central Asia (FAO),,1997,1.0852
Central Asia (FAO),,1998,0.9507
Central Asia (FAO),,1999,1.5557
Central Asia (FAO),,2000,1.2327
Central Asia (FAO),,2001,1.4776
Central Asia (FAO),,2002,1.5137
Central Asia (FAO),,2003,1.4832
Central Asia (FAO),,2004,1.3291
Central Asia (FAO),,2005,1.4542999
Central Asia (FAO),,2006,1.6242
Central Asia (FAO),,2007,1.6162
Central Asia (FAO),,2008,1.3261
Central Asia (FAO),,2009,1.5770999
Central Asia (FAO),,2010,1.2171
Central Asia (FAO),,2011,1.9179
Central Asia (FAO),,2012,1.2344999
Central Asia (FAO),,2013,1.4757999
Central Asia (FAO),,2014,1.5103999
Central Asia (FAO),,2015,1.6069
Central Asia (FAO),,2016,1.6223999
Central Asia (FAO),,2017,1.5845
Central Asia (FAO),,2018,1.5762
Central Asia (FAO),,2019,1.4877
Central Asia (FAO),,2020,1.5991
Central Asia (FAO),,2021,1.3433
Chad,TCD,1961,1.1111
Chad,TCD,1962,1.2727
Chad,TCD,1963,1.5
Chad,TCD,1964,1.4595
Chad,TCD,1965,1.793
Chad,TCD,1966,1.7066
Chad,TCD,1967,2.2222
Chad,TCD,1968,1.1458
Chad,TCD,1969,1.5713999
Chad,TCD,1970,1.5682
Chad,TCD,1971,1.5565
Chad,TCD,1972,1.7328
Chad,TCD,1973,2.3332999
Chad,TCD,1974,3.6
Chad,TCD,1975,3.5714
Chad,TCD,1976,1.9047999
Chad,TCD,1977,1.3333
Chad,TCD,1978,1.6667
Chad,TCD,1979,2
Chad,TCD,1980,2
Chad,TCD,1981,1.8666999
Chad,TCD,1982,1.6333
Chad,TCD,1983,0.9091
Chad,TCD,1984,0.6003
Chad,TCD,1985,1.191
Chad,TCD,1986,0.74329996
Chad,TCD,1987,1
Chad,TCD,1988,1.0652
Chad,TCD,1989,1.5
Chad,TCD,1990,1.5
Chad,TCD,1991,1.3822
Chad,TCD,1992,2.1201
Chad,TCD,1993,2.1362998
Chad,TCD,1994,2.2296999
Chad,TCD,1995,0.9996
Chad,TCD,1996,2.2496
Chad,TCD,1997,3
Chad,TCD,1998,2.0226
Chad,TCD,1999,1.434
Chad,TCD,2000,1.4336
Chad,TCD,2001,1.4933
Chad,TCD,2002,2
Chad,TCD,2003,1.4449999
Chad,TCD,2005,1.5
Chad,TCD,2006,1
Chad,TCD,2007,1.8650999
Chad,TCD,2008,1.8
Chad,TCD,2009,2
Chad,TCD,2010,2.5007
Chad,TCD,2011,0.49229997
Chad,TCD,2012,2.5
Chad,TCD,2013,2.6420999
Chad,TCD,2014,1.3005999
Chad,TCD,2015,1.4006
Chad,TCD,2016,2
Chad,TCD,2017,1.9684
Chad,TCD,2018,2.244
Chad,TCD,2019,1.8712
Chad,TCD,2020,1.8096
Chad,TCD,2021,1.9224999
Chile,CHL,1961,1.3398
Chile,CHL,1962,1.2614
Chile,CHL,1963,1.5121
Chile,CHL,1964,1.5489
Chile,CHL,1965,1.5346999
Chile,CHL,1966,1.7262
Chile,CHL,1967,1.675
